ts,size,n,m,p,totaltime
1717225645601,8,50,50,50,932
1717225648818,8,50,50,50,966
1717225652046,8,50,50,50,1637
1717225655958,8,50,50,50,1036
1717225659346,8,50,50,50,936
1717225662574,8,50,50,50,968
1717225665814,8,50,50,50,4350
1717225672402,8,50,50,50,927
1717225675566,8,50,50,50,1017
1717225678826,8,50,50,50,1805
1717225682866,8,50,50,50,1780
1717225686954,8,50,50,50,958
1717225690185,8,50,50,50,1029
1717225693462,8,50,50,50,957
1717225696718,8,50,50,50,11216
1717225710176,8,50,50,50,1630
1717225714082,8,50,50,50,1045
1717225717394,8,50,50,50,943
1717225720558,8,50,50,50,1046
1717225723858,8,50,50,50,4357
1717225730499,8,50,50,50,928
1717225733722,8,50,50,50,1084
1717225737126,8,50,50,50,1820
1717225741246,8,50,50,50,951
1717225744450,8,50,50,50,1069
1717225747770,8,50,50,50,1024
1717225751074,8,50,50,50,1007
1717225754338,8,50,50,50,961
1717225757722,8,50,50,50,1133
1717225761170,8,50,50,50,1001
1717225764414,8,50,50,50,1661
1717225768334,8,50,50,50,1011
1717225771626,8,50,50,50,968
1717225774906,8,50,50,50,3923
1717225781130,8,50,50,50,997
1717225784390,8,50,50,50,914
1717225787594,8,50,50,50,946
1717225790778,8,50,50,50,936
1717225793974,8,50,50,50,2038
1717226873638,5,500,500,500,12871
1717226891110,5,500,500,500,14646
1717226910426,5,500,500,500,18341
1717226934042,5,500,500,500,13794
1717226952866,5,500,500,500,11673
1717226969454,5,500,500,500,18595
1717226992974,5,500,500,500,23220
1717227021202,5,500,500,500,11896
1717227038314,5,500,500,500,9993
1717227053279,5,500,500,500,17587
1717227075514,5,500,500,500,16738
1717227096938,5,500,500,500,12512
1717227114070,5,500,500,500,19521
1717227140334,5,500,500,500,12937
1717227158230,5,500,500,500,20967
1717227185070,5,500,500,500,15745
1717227206634,5,500,500,500,10616
1717227222502,5,500,500,500,15973
1717227243646,5,500,500,500,25040
1717227273706,5,500,500,500,10550
1717227289034,5,500,500,500,20434
1717227314346,5,500,500,500,11516
1717227330890,5,500,500,500,13472
1717227349286,5,500,500,500,13862
1717227368003,5,500,500,500,26607
1717227400058,5,500,500,500,13214
1717227418510,5,500,500,500,10657
1717227434062,5,500,500,500,14932
1717227453734,5,500,500,500,11833
1717227470590,5,500,500,500,17980
1717227493474,5,500,500,500,27320
1717227526050,5,500,500,500,11216
1717227542406,5,500,500,500,11958
1717227559182,5,500,500,500,16472
1717227580582,5,500,500,500,12978
1717227598378,5,500,500,500,24714
1717227627946,5,500,500,500,13728
1717227646586,5,500,500,500,19631
1717227670898,5,500,500,500,20258
1717227696430,5,500,500,500,12509
1717227713918,5,500,500,500,11846
1717227730598,5,500,500,500,12388
1717227747902,5,500,500,500,23678
1717227776658,5,500,500,500,14370
1717227795806,5,500,500,500,13062
1717227813910,5,500,500,500,21925
1717227840786,5,500,500,500,11931
1717227857514,5,500,500,500,17441
1717227881134,5,500,500,500,22391
1717227908478,5,500,500,500,11669
1717227925066,5,500,500,500,11852
1717227942133,5,500,500,500,11323
1717227958370,5,500,500,500,25961
1717227988998,5,500,500,500,11964
1717228005978,5,500,500,500,24157
1717228035122,5,500,500,500,16874
1717228057238,5,500,500,500,11349
1717228073746,5,500,500,500,16298
1717228094982,5,500,500,500,25195
1717228125002,5,500,500,500,11754
1717228141810,5,500,500,500,12381
1717228159074,5,500,500,500,19815
1717228183682,5,500,500,500,10905
1717228199414,5,500,500,500,15159
1717228219494,5,500,500,500,14561
1717228249162,5,500,500,500,10203
1717228264206,5,500,500,500,10425
1717228288434,5,500,500,500,13044
1717228306510,5,500,500,500,10453
1717228322286,5,500,500,500,19542
1717228346742,5,500,500,500,19986
1717228371702,5,500,500,500,17637
1717228394186,5,500,500,500,9934
1717228409086,5,500,500,500,10049
1717228424434,5,500,500,500,21121
1717228450970,5,500,500,500,16701
1717228472926,5,500,500,500,19278
1717228497206,5,500,500,500,13495
1717228515578,5,500,500,500,19265
1717228539782,5,500,500,500,15417
1717228560150,5,500,500,500,10976
1717228576030,5,500,500,500,18142
1717228601170,5,500,500,500,13044
1717228619182,5,500,500,500,19118
1717228643211,5,500,500,500,16311
1717228664318,5,500,500,500,10283
1717228679362,5,500,500,500,31545
1717228716442,5,500,500,500,10380
1717228732154,5,500,500,500,18540
1717228755618,5,500,500,500,12848
1717228773830,5,500,500,500,10271
1717228789662,5,500,500,500,11078
1717228805618,5,500,500,500,16043
1717228827614,5,500,500,500,21431
1717228854218,5,500,500,500,17335
1717228876426,5,500,500,500,15121
1717228896782,5,500,500,500,11979
1717228913594,5,500,500,500,14404
1717228932814,5,500,500,500,10898
1717228948678,5,500,500,500,20318
1717228974006,6,500,500,500,12079
1717228991638,6,500,500,500,9360
1717229007010,6,500,500,500,23731
1717229035718,6,500,500,500,12723
1717229053674,6,500,500,500,20736
1717229079414,6,500,500,500,13661
1717229098242,6,500,500,500,11851
1717229115402,6,500,500,500,20209
1717229140646,6,500,500,500,17869
1717229163718,6,500,500,500,20848
1717229189554,6,500,500,500,9554
1717229204166,6,500,500,500,11231
1717229220142,6,500,500,500,14464
1717229239646,6,500,500,500,9442
1717229260394,6,500,500,500,9768
1717229275190,6,500,500,500,17636
1717229299138,6,500,500,500,8806
1717229315094,6,500,500,500,18035
1717229344442,6,500,500,500,17348
1717229366790,6,500,500,500,10631
1717229382914,6,500,500,500,16942
1717229404770,6,500,500,500,25021
1717229434834,6,500,500,500,9411
1717229449666,6,500,500,500,15470
1717229470006,6,500,500,500,13852
1717229488866,6,500,500,500,11762
1717229505826,6,500,500,500,12969
1717229524042,6,500,500,500,21720
1717229552858,6,500,500,500,11445
1717229569586,6,500,500,500,15495
1717229590322,6,500,500,500,19733
1717229615082,6,500,500,500,19531
1717229640010,6,500,500,500,12818
1717229658090,6,500,500,500,17061
1717229680350,6,500,500,500,14472
1717229700198,6,500,500,500,14215
1717229724478,6,500,500,500,11618
1717229741434,6,500,500,500,14141
1717229761782,6,500,500,500,21039
1717229787928,6,500,500,500,14505
1717229807662,6,500,500,500,23279
1717229836218,6,500,500,500,10322
1717229851722,6,500,500,500,9045
1717229866186,6,500,500,500,10930
1717229882062,6,500,500,500,16775
1717229905362,6,500,500,500,16267
1717229926846,6,500,500,500,22737
1717229955238,6,500,500,500,12223
1717229972458,6,500,500,500,14027
1717229991742,6,500,500,500,11226
1717230008626,6,500,500,500,16092
1717230030166,6,500,500,500,15633
1717230051334,6,500,500,500,14250
1717230071010,6,500,500,500,15116
1717230091394,6,500,500,500,25064
1717230121586,6,500,500,500,12519
1717230139914,6,500,500,500,15689
1717230160958,6,500,500,500,17224
1717230183426,6,500,500,500,12172
1717230200782,6,500,500,500,14031
1717230220066,6,500,500,500,13301
1717230238354,6,500,500,500,13160
1717230256894,6,500,500,500,17406
1717230279242,6,500,500,500,18503
1717230302970,6,500,500,500,10579
1717230324330,6,500,500,500,9560
1717230339410,6,500,500,500,11349
1717230366846,6,500,500,500,13222
1717230385666,6,500,500,500,14357
1717230404974,6,500,500,500,17705
1717230428950,6,500,500,500,21905
1717230456082,6,500,500,500,9234
1717230470786,6,500,500,500,12440
1717230488550,6,500,500,500,15915
1717230510486,6,500,500,500,19956
1717230535698,6,500,500,500,10035
1717230551098,6,500,500,500,19368
1717230575750,6,500,500,500,10734
1717230591638,6,500,500,500,14293
1717230612894,6,500,500,500,13507
1717230631890,6,500,500,500,16468
1717230655538,6,500,500,500,18774
1717230679550,6,500,500,500,12417
1717230697290,6,500,500,500,11319
1717230713854,6,500,500,500,14457
1717230735434,6,500,500,500,24343
1717230765250,6,500,500,500,25384
1717230796258,6,500,500,500,18029
1717230819278,6,500,500,500,20102
1717230844570,6,500,500,500,13507
1717230863410,6,500,500,500,16751
1717230885446,6,500,500,500,13363
1717230904186,6,500,500,500,16019
1717230925658,6,500,500,500,21585
1717230953070,6,500,500,500,11227
1717230969230,6,500,500,500,22784
1717230997178,6,500,500,500,12324
1717231014910,6,500,500,500,14778
1717231035236,6,500,500,500,22171
1717231063066,6,500,500,500,10600
1717231078870,7,500,500,500,18964
1717231103238,7,500,500,500,9486
1717231118262,7,500,500,500,11320
1717231134846,7,500,500,500,20559
1717231160726,7,500,500,500,18384
1717231184494,7,500,500,500,13251
1717231202826,7,500,500,500,11687
1717231221362,7,500,500,500,12734
1717231239830,7,500,500,500,11586
1717231257066,7,500,500,500,21691
1717231284550,7,500,500,500,14034
1717231304138,7,500,500,500,14524
1717231324218,7,500,500,500,20383
1717231350090,7,500,500,500,9918
1717231365354,7,500,500,500,13303
1717231385030,7,500,500,500,17460
1717231411214,7,500,500,500,12234
1717231428950,7,500,500,500,17482
1717231451800,7,500,500,500,10616
1717231467810,7,500,500,500,22786
1717231496182,7,500,500,500,10256
1717231512030,7,500,500,500,16941
1717231534954,7,500,500,500,11718
1717231551958,7,500,500,500,14806
1717231572226,7,500,500,500,19137
1717231596950,7,500,500,500,9230
1717231611686,7,500,500,500,13052
1717231630058,7,500,500,500,26154
1717231661514,7,500,500,500,10817
1717231678518,7,500,500,500,10155
1717231695135,7,500,500,500,11855
1717231711886,7,500,500,500,23494
1717231740790,7,500,500,500,9860
1717231756242,7,500,500,500,17274
1717231779278,7,500,500,500,8981
1717231793598,7,500,500,500,14732
1717231813730,7,500,500,500,9735
1717231828918,7,500,500,500,11611
1717231850850,7,500,500,500,11328
1717231867734,7,500,500,500,12171
1717231886122,7,500,500,500,9665
1717231901554,7,500,500,500,17927
1717231925118,7,500,500,500,23699
1717231954134,7,500,500,500,8932
1717231968630,7,500,500,500,22856
1717231996726,7,500,500,500,10196
1717232012286,7,500,500,500,27078
1717232044534,7,500,500,500,8388
1717232058378,7,500,500,500,12301
1717232076106,7,500,500,500,13172
1717232094582,7,500,500,500,17042
1717232117466,7,500,500,500,15766
1717232138426,7,500,500,500,15074
1717232158854,7,500,500,500,22341
1717232187182,7,500,500,500,10860
1717232203486,7,500,500,500,21802
1717232230846,7,500,500,500,18576
1717232254774,7,500,500,500,18775
1717232278918,7,500,500,500,20532
1717232304618,7,500,500,500,11912
1717232322070,7,500,500,500,16813
1717232344330,7,500,500,500,17293
1717232367444,7,500,500,500,15016
1717232388738,7,500,500,500,19662
1717232413870,7,500,500,500,10101
1717232429314,7,500,500,500,25096
1717232460202,7,500,500,500,22363
1717232488286,7,500,500,500,12451
1717232506086,7,500,500,500,17850
1717232529362,7,500,500,500,14958
1717232550050,7,500,500,500,15430
1717232571034,7,500,500,500,25408
1717232601686,7,500,500,500,11857
1717232619070,7,500,500,500,14114
1717232638426,7,500,500,500,21126
1717232664966,7,500,500,500,14324
1717232684834,7,500,500,500,12437
1717232703226,7,500,500,500,14118
1717232722742,7,500,500,500,26996
1717232755154,7,500,500,500,12604
1717232773282,7,500,500,500,15216
1717232793794,7,500,500,500,9657
1717232809130,7,500,500,500,16477
1717232831042,7,500,500,500,17362
1717232854174,7,500,500,500,17451
1717232876974,7,500,500,500,16588
1717232899046,7,500,500,500,9763
1717232914474,7,500,500,500,17898
1717232938078,7,500,500,500,15355
1717232958922,7,500,500,500,18209
1717232982558,7,500,500,500,14250
1717233002106,7,500,500,500,14994
1717233022578,7,500,500,500,16242
1717233044122,7,500,500,500,16428
1717233066010,7,500,500,500,11228
1717233087462,7,500,500,500,19808
1717233112586,7,500,500,500,13158
1717233131310,7,500,500,500,13776
1717233150546,7,500,500,500,25950
1717233182018,7,500,500,500,12641
1717233199806,8,500,500,500,12055
1717233217406,8,500,500,500,11231
1717233234278,8,500,500,500,23455
1717233263162,8,500,500,500,14698
1717233283778,8,500,500,500,21682
1717233310894,8,500,500,500,10929
1717233328170,8,500,500,500,12495
1717233346334,8,500,500,500,26504
1717233378454,8,500,500,500,15596
1717233399442,8,500,500,500,10840
1717233415786,8,500,500,500,19577
1717233441218,8,500,500,500,21147
1717233467898,8,500,500,500,12223
1717233485610,8,500,500,500,17128
1717233511157,8,500,500,500,9838
1717233526534,8,500,500,500,23402
1717233555510,8,500,500,500,14740
1717233575950,8,500,500,500,12275
1717233593686,8,500,500,500,9698
1717233609002,8,500,500,500,13685
1717233628458,8,500,500,500,23179
1717233658582,8,500,500,500,17922
1717233681910,8,500,500,500,17461
1717233704890,8,500,500,500,9366
1717233719826,8,500,500,500,15049
1717233740326,8,500,500,500,13677
1717233759402,8,500,500,500,11227
1717233775962,8,500,500,500,14962
1717233796810,8,500,500,500,25943
1717233833418,8,500,500,500,16954
1717233855914,8,500,500,500,16625
1717233878633,8,500,500,500,17146
1717233900830,8,500,500,500,9980
1717233916638,8,500,500,500,8996
1717233930922,8,500,500,500,25744
1717233962366,8,500,500,500,19247
1717233987222,8,500,500,500,12456
1717234005634,8,500,500,500,17476
1717234028518,8,500,500,500,14804
1717234048702,8,500,500,500,20836
1717234074958,8,500,500,500,18889
1717234099642,8,500,500,500,15079
1717234120583,8,500,500,500,17388
1717234143258,8,500,500,500,17588
1717234166394,8,500,500,500,17341
1717234189326,8,500,500,500,15524
1717234210414,8,500,500,500,13090
1717234229026,8,500,500,500,26509
1717234260930,8,500,500,500,14317
1717234281134,8,500,500,500,16265
1717234302682,8,500,500,500,17492
1717234325530,8,500,500,500,22664
1717234353890,8,500,500,500,13049
1717234372606,8,500,500,500,16851
1717234394806,8,500,500,500,10189
1717234410594,8,500,500,500,34886
1717234451342,8,500,500,500,15195
1717234471954,8,500,500,500,16341
1717234493998,8,500,500,500,18676
1717234518782,8,500,500,500,24502
1717234549599,8,500,500,500,19041
1717234574206,8,500,500,500,15049
1717234595138,8,500,500,500,16943
1717234617594,8,500,500,500,9543
1717234632506,8,500,500,500,23715
1717234663626,8,500,500,500,21384
1717234690502,8,500,500,500,12768
1717234709338,8,500,500,500,12411
1717234727062,8,500,500,500,16682
1717234749234,8,500,500,500,21825
1717234776554,8,500,500,500,20131
1717234802210,8,500,500,500,18892
1717234826726,8,500,500,500,18765
1717234852006,8,500,500,500,19768
1717234877358,8,500,500,500,17985
1717234900970,8,500,500,500,21002
1717234927582,8,500,500,500,18820
1717234951622,8,500,500,500,20944
1717234978078,8,500,500,500,19836
1717235003638,8,500,500,500,13850
1717235023158,8,500,500,500,25228
1717235054034,8,500,500,500,12153
1717235071790,8,500,500,500,8985
1717235088714,8,500,500,500,12151
1717235106990,8,500,500,500,24748
1717235137138,8,500,500,500,10102
1717235161226,8,500,500,500,17618
1717235196462,8,500,500,500,12954
1717235215846,8,500,500,500,21852
1717235243334,8,500,500,500,9443
1717235258406,8,500,500,500,15042
1717235279747,8,500,500,500,15909
1717235301174,8,500,500,500,12999
1717235323006,8,500,500,500,33203
1717235361806,8,500,500,500,13374
1717235380866,8,500,500,500,16858
1717235403474,8,500,500,500,32646
1717235441618,8,500,500,500,12971
1717235461680,8,500,500,500,10623
1717235478922,8,500,500,500,14505
1717248139550,5,750,750,750,30433
1717248210646,5,750,750,750,28971
1717248305354,5,750,750,750,26234
1717248378442,5,750,750,750,23329
1717248453154,5,750,750,750,21711
1717248525410,5,750,750,750,29871
1717248602673,5,750,750,750,29951
1717248691922,5,750,750,750,22348
1717248770978,5,750,750,750,27545
1717248847470,5,750,750,750,30417
1717248929154,5,750,750,750,35537
1717249009422,5,750,750,750,24025
1717249082114,5,750,750,750,26839
1717249158606,5,750,750,750,29469
1717249233810,5,750,750,750,29341
1717249309866,5,750,750,750,27385
1717249389466,5,750,750,750,21933
1717249470711,5,750,750,750,23430
1717249543878,5,750,750,750,21246
1717249615517,5,750,750,750,22757
1717249685450,5,750,750,750,20366
1717249757054,5,750,750,750,28742
1717249837602,5,750,750,750,24739
1717249915917,5,750,750,750,20563
1717249988814,5,750,750,750,19565
1717250070306,5,750,750,750,29091
1717250157995,5,750,750,750,22948
1717250240970,5,750,750,750,27445
1717250325446,5,750,750,750,28651
1717250413070,5,750,750,750,25400
1717250487106,5,750,750,750,21283
1717250558346,5,750,750,750,31177
1717250648994,5,750,750,750,23384
1717250729370,5,750,750,750,25951
1717250810414,5,750,750,750,24086
1717250885914,5,750,750,750,23751
1717250964822,5,750,750,750,24588
1717251040262,5,750,750,750,22839
1717251118242,5,750,750,750,29588
1717251202890,5,750,750,750,27124
1717251306234,5,750,750,750,28166
1717251392410,5,750,750,750,24670
1717251486026,5,750,750,750,22204
1717251564234,5,750,750,750,27352
1717251660642,5,750,750,750,25662
1717251750194,5,750,750,750,24401
1717251839762,5,750,750,750,29266
1717251939266,5,750,750,750,31388
1717252028921,5,750,750,750,27057
1717252112330,5,750,750,750,19715
1717252206160,5,750,750,750,26327
1717252289563,5,750,750,750,26578
1717252377278,5,750,750,750,30754
1717252476474,5,750,750,750,25291
1717252571218,5,750,750,750,31654
1717252666286,5,750,750,750,29838
1717252762201,5,750,750,750,31681
1717252853346,5,750,750,750,32023
1717252952106,5,750,750,750,29305
1717253049498,5,750,750,750,28124
1717253133650,5,750,750,750,34463
1717253229434,5,750,750,750,34137
1717253322497,5,750,750,750,39693
1717253418502,5,750,750,750,23756
1717253518786,5,750,750,750,30168
1717253611154,5,750,750,750,32308
1717253704242,5,750,750,750,27205
1717253784002,5,750,750,750,26482
1717253862198,5,750,750,750,26786
1717253948058,5,750,750,750,28825
1717254028329,5,750,750,750,22750
1717254118282,5,750,750,750,28943
1717254204814,5,750,750,750,25963
1717254286794,5,750,750,750,37773
1717254376294,5,750,750,750,27541
1717254449726,5,750,750,750,22443
1717254534470,5,750,750,750,21002
1717254615061,5,750,750,750,22282
1717254701306,5,750,750,750,33477
1717254790134,5,750,750,750,25628
1717254875838,5,750,750,750,31610
1717254963482,5,750,750,750,30672
1717255054050,5,750,750,750,28809
1717255144202,5,750,750,750,29506
1717255225698,5,750,750,750,23326
1717255304446,5,750,750,750,23646
1717255387378,5,750,750,750,32463
1717255481786,5,750,750,750,30009
1717255559242,5,750,750,750,29411
1717255652042,5,750,750,750,20296
1717255730161,5,750,750,750,20697
1717255810458,5,750,750,750,27668
1717255900398,5,750,750,750,25405
1717255983430,5,750,750,750,21952
1717256069122,5,750,750,750,26966
1717256161306,5,750,750,750,29516
1717256237962,5,750,750,750,25380
1717256322606,5,750,750,750,31736
1717256404974,5,750,750,750,22252
1717256497554,5,750,750,750,33543
1717256588762,6,750,750,750,22156
1717256670089,6,750,750,750,22640
1717256755185,6,750,750,750,22636
1717256840805,6,750,750,750,18876
1717256924466,6,750,750,750,20832
1717257003902,6,750,750,750,23238
1717257087682,6,750,750,750,20705
1717257174014,6,750,750,750,19550
1717257261550,6,750,750,750,29961
1717257346970,6,750,750,750,26660
1717257437677,6,750,750,750,30981
1717257527770,6,750,750,750,32635
1717257624913,6,750,750,750,22075
1717257709795,6,750,750,750,20020
1717257795257,6,750,750,750,28601
1717257879582,6,750,750,750,24041
1717257966707,6,750,750,750,27588
